Category	Keyword	Web_Page_URL	Tweet_Website	Author_Name	Author_Web_Page_URL	Tweet_Timestamp	Tweet_Content	Tweet_Image_URL	Tweet_Video_URL	Tweet_AD	Tweet_Number_of_Reviews	Tweet_Number_of_Retweets	Retweets	Tweet_Number_of_Likes	Likes	Tweet_Number_of_Looks	looks	Impressions
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/wlthx/status/1731921123342688688	WLTHX Official	https://twitter.com/wlthx	12/5/23	The evolution of #money Join now: https://wlthx.com#WLTHX #DeFi #crypto #cryptocurrency #cryptotrading #investment #cryptomarket #finance #cryptoinvestors #utilitytokens #wealthexchange #cryptotoken #tokenization #gamifiedrewards	https://pbs.twimg.com/media/GAkFBI8boAAE6Ys?format=jpg&name=small	https://twitter.com/wlthx/status/1731921123342688688	FALSE	17	66	66	113	113	5.6K	56000	179.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/PHMoneyHeist/status/1729696201858076989	PH Streaming Team	https://twitter.com/PHMoneyHeist	11/29/23	Spotted: #LISA at Paris Saint-Germain v Newcastle United FC: Group F - UEFA Champions League 2023/24#블랙핑크 #리사 #SHOONG #LALISA #MONEY #SG	https://pbs.twimg.com/media/GAEdhMMbYAA2NYY?format=jpg&name=360x360;https://pbs.twimg.com/media/GAEdhe8aMAAlfPL?format=jpg&name=360x360;https://pbs.twimg.com/media/GAEdhrkaQAAZmrV?format=jpg&name=360x360;https://pbs.twimg.com/media/GAEdh1WbcAAt30_?format=jpg&name=360x360	https://twitter.com/PHMoneyHeist/status/1729696201858076989	FALSE	1	58	58	120	120	3.4K	34000	178.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/bricstechnology/status/1730829540757512550	Brics Technology	https://twitter.com/bricstechnology	12/2/23	REAL USE REAL IMPACTBRICS COINEmpower Businesses & Individuals with Faster, more Secure TransactionsJoin Now: https://t.me/bricstechnology#Crypto #cryptocurrency #BRICS #BRC #Coinbase #Binance #TRON #BlockchainEvent #Ethereum #Finance #Global #Currency #investing	https://pbs.twimg.com/media/GAUjGJ-bIAAfRun?format=jpg&name=small	https://twitter.com/bricstechnology/status/1730829540757512550	FALSE	55	90	90	87	87	1.9K	19000	177.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/wlthx/status/1730838060517171495	WLTHX OfficialReload	https://twitter.com/wlthx	12/2/23	We believe that #WLTHX will be the driving force behind our vision to revolutionize #financialinclusion and empower users worldwide.Join today: https://wlthx.com#DeFi #crypto #cryptocurrency #cryptotrading #investment #cryptomarket #finance #cryptoinvestors…		https://twitter.com/wlthx/status/1730838060517171495	FALSE	20	47	47	129	129	5.9K	59000	176.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/Mr_Chartist/status/1729905318942134712	Rohit Singh	https://twitter.com/Mr_Chartist	11/29/23	Strong Reversal Charts with Volume1. ITDC2. ESTER3. HGS4. BORORNEW#TechnicalAnalysis #Investing #Trading #Stocks	https://pbs.twimg.com/media/GAHbCYOa8AAg1Ms?format=jpg&name=360x360;https://pbs.twimg.com/media/GAHbGkKa8AIFFDB?format=jpg&name=360x360;https://pbs.twimg.com/media/GAHbNw2akAApfbA?format=jpg&name=360x360;https://pbs.twimg.com/media/GAHbQi2akAAu4JF?format=png&name=360x360	https://twitter.com/Mr_Chartist/status/1729905318942134712	FALSE	4	21	21	152	152	19K	19000	173.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/Mhong6Lliz/status/1731950266377723974	ᴍʜᴏɴɢᴍᴇᴀᴡ.ReloadTahini Saladstan tw!tter Room	https://twitter.com/Mhong6Lliz	12/5/23	BLACKPINK'S LISA#MONEY BY #LISA #LALISA #ลิซ่า	https://pbs.twimg.com/profile_images/1723672510087262208/Ha1SYjzx_mini.jpg;https://pbs.twimg.com/media/GAgqajHXEAIWFGk?format=jpg&name=240x240	https://twitter.com/Mhong6Lliz/status/1731950266377723974	FALSE		52	52	119	119	1.8K	18000	171.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/sunilgurjar01/status/1731913097349349395	Sunil Gurjar, CFTe	https://twitter.com/sunilgurjar01	12/5/23	Strong Reversal Candidate!DCWStock is trading at support zone and the price action move is backed by volume buildup.The Reversal Candle low will act as invalidation level (Blue Dotted Line)#stocks #trading #investing	https://pbs.twimg.com/media/GAj9XbwbAAATqCj?format=jpg&name=small	https://twitter.com/sunilgurjar01/status/1731913097349349395	FALSE	9	26	26	142	142	20K	20000	168.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/aisa10922554/status/1730253400594399281	aisa ³²⁷ReloadLISANATIONS	https://twitter.com/aisa10922554	11/30/23	Stream #MONEY STREAM FOR LISA https://youtu.be/dNCWe_6HAM8?si=L30SvvmHHo3Im6X5…	https://pbs.twimg.com/media/GAMYSvyX0AAsm3H?format=jpg&name=360x360;https://pbs.twimg.com/profile_images/1430617195843710976/-fTkSiwL_mini.jpg	https://twitter.com/aisa10922554/status/1730253400594399281	FALSE		50	50	117	117	3K	3000	167.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/DarioCpx/status/1731497804722540753	JustDario Fix The Fed	https://twitter.com/DarioCpx	12/4/23	When Police and Robbers Play in The same team… So, while the SEC was not publishing Fail To Deliver data for October and #stocks were about to Free Fall, Jerome Powell met with banks CEOs during black out periodAnswer to @FixTheFed question is: YES	https://pbs.twimg.com/profile_images/1699828689406513152/8tEJOtPv_mini.jpg;https://abs-0.twimg.com/emoji/v2/svg/1f6a8.svg;https://pbs.twimg.com/media/GAdd3G7X0AA0-df?format=png&name=small	https://twitter.com/DarioCpx/status/1731497804722540753	FALSE	9	40	40	125	125	12K	12000	165.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/Micro2Macr0/status/1731813866240151784	JesseBarchart	https://twitter.com/Micro2Macr0	12/4/23	Short sellers will capitulate. That's how you get the melt up. #Stocks	https://pbs.twimg.com/profile_images/896104027179687936/vc5zkLpM_mini.jpg;https://abs-0.twimg.com/emoji/v2/svg/1f6a8.svg;https://pbs.twimg.com/media/GAeg-yXWoAApRju?format=png&name=small	https://twitter.com/Micro2Macr0/status/1731813866240151784	FALSE	9	14	14	150	150	18K	18000	164.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/mybookmojo/status/1731914873439936978	MybookmojoReload	https://twitter.com/mybookmojo	12/5/23	Bollinger Band Trading System.Learn & Practice.#stocks #trading #investing		https://twitter.com/mybookmojo/status/1731914873439936978	FALSE	1	28	28	136	136	9.2K	92000	164.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/sunilgurjar01/status/1731613343612649727	Sunil Gurjar, CFTeSunil Gurjar, CFTe	https://twitter.com/sunilgurjar01	12/4/23	Power of Elliott Wave!ACCI always say, EW is the best Reversal Trading Tool in TA!#stocks #trading	https://pbs.twimg.com/media/GAfs6TZbgAA_kV7?format=png&name=small;https://pbs.twimg.com/profile_images/1475478034979319811/kLzX1gVS_mini.jpg;https://pbs.twimg.com/media/GAAiLrRbIAAZsVg?format=jpg&name=240x240	https://twitter.com/sunilgurjar01/status/1731613343612649727	FALSE	9	12	12	152	152	26K	26000	164.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/mybookmojo/status/1732293226730840140	Mybookmojo	https://twitter.com/mybookmojo	12/6/23	Triangle Patterns!Learn & Practice.#stocks #trading #investing	https://pbs.twimg.com/media/GApXYdMaQAAJs2u?format=jpg&name=small	https://twitter.com/mybookmojo/status/1732293226730840140	FALSE	3	34	34	129	129	4.5K	45000	163.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/RexxCoin/status/1730851558156632083	Rexx CoinReload	https://twitter.com/RexxCoin	12/2/23	Join The #Rexx Ecosystem Referral Program And Earn 5% #Bonus in BNB!#Refer your friends to buy #REXXcoins and enjoy a fantastic 5% #referral bonus of the purchased amount in #BNB!Refer Nowhttps://coinrexx.com/earn-rexx.php#referral…#bounty #airdrop #money #giveaway #investment #crypto		https://twitter.com/RexxCoin/status/1730851558156632083	FALSE	66	74	74	87	87	1.9K	19000	161.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/CryptoYusy/status/1732579602701160865	BEANS BitcoinEthereumCardanoSolana	https://twitter.com/CryptoYusy	12/7/23	If you had 7k USD to throw into ONE of these crypto currencies, which are you choosing?Blow this up. Id like to know what everyone is thinking. Lol#Crypto #cryptocurrency #CryptoNews #CryptoCommunity #Finance #Financial		https://twitter.com/CryptoYusy/status/1732579602701160865	FALSE	26	45	45	113	113	6.6K	66000	158.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/_ChartWizard_/status/1732044375151292925	𝗧𝗵𝗲 𝗖𝗵𝗮𝗿𝘁 𝗪𝗶𝘇𝗮𝗿𝗱	https://twitter.com/_ChartWizard_	12/5/23	Paper stocks look good!01) West Coast Paper02) Seshasayee PaperGood looking stocks!Keep on your radar!Follow us for daily price action analysis.Only for information & education purposes.#stocks #trading #StockMarket	https://pbs.twimg.com/media/GAl1LU7bgAAilb3?format=jpg&name=small;https://pbs.twimg.com/media/GAl1Li-a8AABnvk?format=jpg&name=small	https://twitter.com/_ChartWizard_/status/1732044375151292925	FALSE	11	29	29	128	128	10K	10000	157.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/Angela_Marz/status/1732086261677162706	Angela Martinez	https://twitter.com/Angela_Marz	12/5/23	Groupon has been buzzing in the headlines. But don't buy into the hype. Here's why $GRPN is overvalued [+ why $RSTN is a way smarter pick in today's economy]#RDE #Groupon #stockstowatch #StocksToTrade #stocks #RSTN	https://pbs.twimg.com/card_img/1732034302471548928/Y0DK5HVJ?format=jpg&name=small	https://twitter.com/Angela_Marz/status/1732086261677162706	FALSE		84	84	70	70	361.00	36100	154.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/desiwallstreet/status/1730839216563830863	Desi Wall Street	https://twitter.com/desiwallstreet	12/2/23	Stocks to watchout for @desiwallstreetSWSOLAR Dollex AgrotechDhampur Sugar Rajsree Sugar Integra Essentia Rana SugarShreyans Ind Dwarikesh Sugar Baba Food ProcessingTexmo PipesHave potential to deliver BIG Returns over short to mid term#stocks…		https://twitter.com/desiwallstreet/status/1730839216563830863	FALSE	10	20	20	130	130	21K	21000	150.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/DarioCpx/status/1732191314526253115	JustDario	https://twitter.com/DarioCpx	12/6/23	#NIKKEI Opens gapping up 1% because a weak job market in the US is bullish in Japan right? Amazing how ridiculous these narratives are becoming, all in a great effort to deny there is simply an attempt to keep #stocks squeezed and avert the implosion of the bubble	https://pbs.twimg.com/media/GAn6z73a0AAd7J0?format=jpg&name=small	https://twitter.com/DarioCpx/status/1732191314526253115	FALSE	11	12	12	137	137	11K	11000	149.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/aisa10922554/status/1732576288513171863	aisa ³²⁷	https://twitter.com/aisa10922554	12/7/23	BRAND REPUTATION FOR LISA블랙핑크 리사 최고의 여자 블랙핑크 리사, 우리는 너를 너무 사랑해블랙핑크 리사, 당신은 사랑을 받고 있습니다블랙핑크 리사, 우리는 항상 당신을 자랑스럽게 생각합니다블랙핑크 리사 #LISA #리사 #블랙핑크 #LALISA #MONEY #SG #SHOONG #ลิซ่า #ลลิษา	https://pbs.twimg.com/media/GAtY8yfWQAAaymG?format=jpg&name=small	https://twitter.com/aisa10922554/status/1732576288513171863	FALSE	8	66	66	83	83	1.9K	19000	149.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/Anlis_327/status/1731622664706703700	AnlisReload	https://twitter.com/Anlis_327	12/4/23	Stream #MONEY by #LISA on youtubehttp://youtu.be/dNCWe_6HAM8		https://twitter.com/Anlis_327/status/1731622664706703700	FALSE	1	37	37	109	109	2K	2000	146.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/quakes99/status/1732464127082459469	John Quakes	https://twitter.com/quakes99	12/6/23	So far 24 nations have now committed to a full-on #TripleNuclear2050 Global #Nuclear Renaissance but what does this mean in practical terms for #Uranium market participants & investors in U #mining #stocks looking for guidance on how future U demand & supply will…	https://pbs.twimg.com/media/GAry8UgbcAUXUhj?format=png&name=small	https://twitter.com/quakes99/status/1732464127082459469	FALSE	4	23	23	122	122	10K	10000	145.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/quantscience_/status/1729867583422452018	Quant Science	https://twitter.com/quantscience_	11/29/23	Even experts struggle with #MachineLearning for #Finance. Let's start with a simple trend prediction on SPY using Random Forest in #Python. Credit: Thanks to @DrDanobi for this awesome tutorial.Here are the details. #Quant #Finance #DataScience #Python	https://pbs.twimg.com/media/GAG1-EAWwAAyl43?format=jpg&name=small	https://twitter.com/quantscience_/status/1729867583422452018	FALSE	4	14	14	124	124	18K	18000	138.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/uselinkinv/status/1732137257211928767	UseliNk	https://twitter.com/uselinkinv	12/5/23	$XAUUSD #GOLD 1W;logIf history rymes 2008-2009This is a weekly close backtest#investing #stocks #commodities #fintwit #finance	https://pbs.twimg.com/media/GAnJfa7XwAAr_gN?format=jpg&name=small	https://twitter.com/uselinkinv/status/1732137257211928767	FALSE	8	18	18	119	119	7.5K	75000	137.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/uselinkinv/status/1732137257211928767	UseliNk	https://twitter.com/uselinkinv	12/5/23	$XAUUSD #GOLD 1W;logIf history rymes 2008-2009This is a weekly close backtest#investing #stocks #commodities #fintwit #finance	https://pbs.twimg.com/media/GAnJfa7XwAAr_gN?format=jpg&name=small	https://twitter.com/uselinkinv/status/1732137257211928767	FALSE	8	18	18	119	119	7.5K	75000	137.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/saditya10p/status/1732338560890773732	Stck Wiard SEBI R.A	https://twitter.com/saditya10p		Ashokley CMP 176Added TodayLooking Good Positionally #Stocks #StockMarket	https://pbs.twimg.com/media/GAp_1ZyXwAAKDSc?format=jpg&name=small	https://twitter.com/saditya10p/status/1732338560890773732	FALSE	10	5	5	131	131	22K	22000	136.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/behindursmileee/status/1731412233857499331	behindursmile	https://twitter.com/behindursmileee	12/3/23	#LISA Daily music videos on YouTube (Dec 03)total daily views => +928,351 [-6k gap from yesterday]MONEY ROAD TO 1B VIEWS #MONEY #LALISA #SG #SHOONG	https://pbs.twimg.com/media/GAc2P7NXwAE6fxD?format=jpg&name=small	https://twitter.com/behindursmileee/status/1731412233857499331	FALSE		50	50	86	86	3.8K	38000	136.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/TheIdeaFarm/status/1732108677878890993	The Idea FarmReload	https://twitter.com/TheIdeaFarm	12/5/23	Is blocking trade with Russia and China a big mistake? Listen to @gave_vincent & @hKuppy on The Meb Faber Show podcast. Be sure to check out this episode tomorrow!#mebfaber #mebfabershow #investing #stocks #stockmarket #geopolitics		https://twitter.com/TheIdeaFarm/status/1732108677878890993	FALSE	6	30	30	103	103	110K	110000	133.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/sunilgurjar01/status/1732642427104874919	Sunil Gurjar, CFTe	https://twitter.com/sunilgurjar01	12/7/23	Clean Breakout Stock!ITI1- H&S Reversal Pattern2- Wide Range Breakout Candle3- Volume Buildup VisibleKeep on Radar.Potentail Upside Stock!#stocks #trading #investing	https://pbs.twimg.com/media/GAuUyjNaMAA_Wq3?format=jpg&name=small	https://twitter.com/sunilgurjar01/status/1732642427104874919	FALSE	6	11	11	118	118	12K	12000	129.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/option_square/status/1731338175778541620	Option Square	https://twitter.com/option_square	12/3/23	Stocks for the month Watchlist Easy trip planner : 38Den Networks : 54Navin Flourine : 3729Clean science : 1445Laxmi organic : 281Looks good for and upside of 15-20% from current levels#Stocks #BREAKOUTSTOCKS		https://twitter.com/option_square/status/1731338175778541620	FALSE	4	13	13	116	116	15K	15000	129.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/DarioCpx/status/1731636471977902482	JustDario ReloadJustDario	https://twitter.com/DarioCpx	12/4/23	I find amazing how, despite risks triggering warnings left and right, #stocks money managers instead of taking money off the table are instead moving from insanely overpriced megacaps into insolvent banks and zombie small cap corporates that “didn’t perform” this yearOf course…	https://pbs.twimg.com/profile_images/1718247730001375232/7AaHlGTe_mini.jpg;https://abs-0.twimg.com/emoji/v2/svg/1f3ca-200d-2642-fe0f.svg;https://pbs.twimg.com/media/GABsyGrXMAAgZL-?format=jpg&name=240x240;https://pbs.twimg.com/media/GABsyGiW8AAT5Nd?format=jpg&name=240x240;https://abs-0.twimg.com/emoji/v2/svg/1f6a8.svg;https://abs-0.twimg.com/emoji/v2/svg/1f6a8.svg	https://twitter.com/DarioCpx/status/1731636471977902482	FALSE	12	14	14	112	112	14K	14000	126.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/forlalisa_th/status/1732246670006702589	𝐅𝐎𝐑𝐋𝐀𝐋𝐈𝐒𝐀𝐓𝐇	https://twitter.com/forlalisa_th	12/6/23	Do not forget to SHAZAM ‘LALISA’ , ‘MONEY’ , ‘SG’ and ‘SHOONG!’#LALISA — 1,035,546#MONEY — 3,604,309#SG — 1,403,745#SHOONG — 550,981#LALISA #LISA #리사 #ลิซ่า	https://pbs.twimg.com/media/GAotKJHbYAAsddE?format=jpg&name=360x360;https://pbs.twimg.com/media/GAotKTwbcAAw8Ap?format=jpg&name=360x360;https://pbs.twimg.com/media/GAotKgFbcAAT3gl?format=jpg&name=360x360;https://pbs.twimg.com/media/GAotKqFbUAA2O8d?format=jpg&name=360x360	https://twitter.com/forlalisa_th/status/1732246670006702589	FALSE		40	40	86	86	2.7K	27000	126.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/mybookmojo/status/1731549838167425539	MybookmojoReload	https://twitter.com/mybookmojo	12/4/23	Technical Analysis 101!Learn & Practice.#stocks #trading #investing		https://twitter.com/mybookmojo/status/1731549838167425539	FALSE	6	15	15	110	110	8.6K	86000	125.00
